Time,VehicleID,X,Y,Speed,BroadcastFrequency,NeighborDensity,CommunicationConsistency,Label
0,0,375.3726544351635,950.4096244599842,9.91454627800606,8,3,0.45221794088980716,0.0
0,1,731.734323523249,598.6136483668041,4.713559092202838,6,6,0.49836777273947974,0.0
0,2,155.94813537399014,156.35528383684206,4.348162772135049,9,5,0.6322642879195304,1.0
0,3,57.30575946530563,866.4374038126975,7.987716646677971,6,7,0.08534966807864386,0.0
0,4,601.5191923009394,708.0743633192369,4.06723186227716,11,7,0.7499604703991778,0.0
0,5,20.040461924604337,970.6563485224752,9.376815930432082,7,6,0.03654966784809488,0.0
0,6,832.3938936265158,212.4522677250745,8.725714766587107,9,8,0.44076274693822814,0.0
0,7,181.72849012175266,183.46249154235485,4.860946246375165,6,4,0.8617856210135173,0.0
0,8,304.93442140010353,524.5598624313582,7.757839610123476,8,5,0.4087341710980964,0.0
0,9,431.20548649534413,290.6933650241414,7.7908858667621415,12,7,0.02709599250348349,0.0
0,10,611.745680803416,139.39015691803345,1.9281148195233935,12,12,0.10410858198457384,0.0
0,11,292.69187399459713,365.7753174167676,9.1229761601161,11,6,0.09944139275934516,0.0
0,12,455.78504550758123,785.422556389731,5.547271352030714,9,3,0.20498429541582097,0.0
0,13,199.32469341953913,514.9033040306607,8.438117194969674,7,9,0.18143543508979731,0.0
0,14,592.4790165274595,46.389431155895615,3.880446409275506,8,9,0.3796924081672669,0.0
0,15,607.7084610831292,170.1038685005394,9.059709056465804,11,10,0.5520471808519802,0.0
0,16,64.99407089934978,948.700440716679,4.502815108607468,10,8,0.7998552559473152,1.0
0,17,965.6156168575,808.2925264179515,1.0975388633226852,8,9,0.6334782198261473,0.0
0,18,304.1707792838771,97.01224830240724,9.148437787773373,10,12,0.27230732651936895,0.0
0,19,684.0575685211014,440.3034294311587,1.821580091075202,5,3,0.274055220687206,0.0
0,20,122.08021004039125,495.2942252599585,3.873822738313734,14,8,0.010995828658480478,0.0
0,21,33.69493216662192,910.0844823030678,9.550557703457244,14,10,0.6005168604336534,0.0
0,22,259.09538201112105,661.9018887209514,9.555464322438006,15,5,0.38313852824949746,0.0
0,23,311.7343862626055,519.509797988497,6.160940993109575,5,5,0.24534910968132095,0.0
0,24,546.5622335950104,184.5718741843901,6.686534909528193,9,8,0.297121715623175,1.0
0,25,969.6515106470615,775.1087012797578,5.036009697804878,12,8,0.031183135061284672,0.0
0,26,939.3259222355928,894.8965461859666,3.638896945282581,11,8,0.7709122037458219,0.0
0,27,597.5885634904051,921.5379157134048,3.957980908329244,12,5,0.688402396427736,0.0
0,28,88.4005738479231,195.62515406226646,7.052666104693346,12,6,0.5902306668690871,0.0
0,29,45.01120423196133,324.69553733621905,7.77137076493912,15,5,0.9502373538208024,0.0
0,30,388.589557586578,270.83742244450036,8.124211393532637,10,8,0.7322248864095612,0.0
0,31,829.2345406211108,357.0107641757632,8.106563285150985,7,7,0.22120944181960223,0.0
0,32,281.11210422644365,542.8577966855971,1.8208549274382133,16,6,0.5679452305526295,0.0
